parent_smiles,pH_r,temp_C_r,pH_over_TK_r,group_source_key,source_block,source_blocks_joined,n_source_blocks,all_conditions_missing,logK,rep_n,rep_std,smiles_rdkit,compound_name,pH,temp_C,pH_over_TK,src_A_raw_k_with_smiles,src_B_logk_name_only,src_C_logk_with_pH_T,src_D_logk_with_pH_over_TK,kept_for_model
O=C(O)c1cc(O)c(O)c(O)c1,3.1,,,COND_DEFINED_MERGED,C_logk_with_pH_T,C_logk_with_pH_T,1,0,9.299340549,1,0.0,O=C(O)c1cc(O)c(O)c(O)c1,Gallic acid,3.1,,,0,0,1,0,True
COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,7.0,,,COND_DEFINED_MERGED,C_logk_with_pH_T,C_logk_with_pH_T,1,0,9.477121255,1,0.0,COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,Gatifloxacin,7.0,,,0,0,1,0,True
Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,7.0,,,COND_DEFINED_MERGED,C_logk_with_pH_T,C_logk_with_pH_T,1,0,8.85308953,1,0.0,Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,Gemfibrozil,7.0,,,0,0,1,0,True
C[C@H]1CCC[C@@]2(C)CCCC[C@]12O,7.0,20.0,,COND_DEFINED_MERGED,C_logk_with_pH_T,C_logk_with_pH_T,1,0,8.880813592,1,0.0,C[C@H]1CCC[C@@]2(C)CCCC[C@]12O,Geosmin,7.0,20.0,,0,0,1,0,True
CC(C)=CCC/C(C)=C/CO,,,,C_logk_with_pH_T,C_logk_with_pH_T,C_logk_with_pH_T,1,1,9.167317335,1,0.0,CC(C)=CCC/C(C)=C/CO,Geraniol,,,,0,0,1,0,True
NCC(=O)O,7.0,25.0,,COND_DEFINED_MERGED,C_logk_with_pH_T,C_logk_with_pH_T,1,0,6.954242509,1,0.0,NCC(=O)O,glycine,7.0,25.0,,0,0,1,0,True
O=C([O-])CO,9.0,25.0,,COND_DEFINED_MERGED,C_logk_with_pH_T,C_logk_with_pH_T,1,0,7.204119983,1,0.0,O=C([O-])CO,glycolate,9.0,25.0,,0,0,1,0,True
O=C(O)CO,4.5,25.0,,COND_DEFINED_MERGED,C_logk_with_pH_T,C_logk_with_pH_T,1,0,7.146128036,1,0.0,O=C(O)CO,Glycolic,4.5,25.0,,0,0,1,0,True
CC(C)(C)O,,31.85,,COND_DEFINED_MERGED,C_logk_with_pH_T,C_logk_with_pH_T,1,0,7.371067862,1,0.0,CC(C)(C)O,Glyoxdal,,31.85,,0,0,1,0,True
O=C(O)CNCP(=O)(O)O,4.0,25.0,,COND_DEFINED_MERGED,C_logk_with_pH_T,C_logk_with_pH_T,1,0,8.204119983,1,0.0,O=C(O)CNCP(=O)(O)O,Glyphosate,4.0,25.0,,0,0,1,0,True
N[C@@H](Cc1c[nH]cn1)C(=O)O,7.0,25.0,,COND_DEFINED_MERGED,C_logk_with_pH_T,C_logk_with_pH_T,1,0,9.397940009,1,0.0,N[C@@H](Cc1c[nH]cn1)C(=O)O,histidine,7.0,25.0,,0,0,1,0,True
O=CC=O,,25.0,,COND_DEFINED_MERGED,C_logk_with_pH_T,C_logk_with_pH_T,1,0,7.380211242,1,0.0,O=CC=O,hydrated glyoxal,,25.0,,0,0,1,0,True
O=C([O-])CC(O)C(=O)O,4.3,25.0,,COND_DEFINED_MERGED,C_logk_with_pH_T,C_logk_with_pH_T,1,0,6.929418926,1,0.0,O=C([O-])CC(O)C(=O)O,hydrogen malate,4.3,25.0,,0,0,1,0,True
CC(C)Cc1ccc(C(C)C(=O)O)cc1,3.0,20.0,,COND_DEFINED_MERGED,C_logk_with_pH_T,C_logk_with_pH_T,1,0,10.61909333,1,0.0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,IBU(neutral ibuprofen),3.0,20.0,,0,0,1,0,True
CC(C)Cc1ccc(C(C)C(=O)O)cc1,,,,C_logk_with_pH_T,C_logk_with_pH_T,C_logk_with_pH_T,1,1,9.579783597,1,0.0,CC(C)Cc1ccc(C(C)C(=O)O)cc1,Ibuprofen,,,,0,0,1,0,True
O=[N+]([O-])NC1=NCCN1Cc1ccc(Cl)nc1,3.0,20.0,,COND_DEFINED_MERGED,C_logk_with_pH_T,C_logk_with_pH_T,1,0,8.477121255,1,0.0,O=[N+]([O-])NC1=NCCN1Cc1ccc(Cl)nc1,Imidacloprid,3.0,20.0,,0,0,1,0,True
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,7.0,20.0,,COND_DEFINED_MERGED,C_logk_with_pH_T,C_logk_with_pH_T,1,0,8.796574333,1,0.0,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,Indomethacin,7.0,20.0,,0,0,1,0,True
O=C(O)CI,7.0,,,COND_DEFINED_MERGED,C_logk_with_pH_T,C_logk_with_pH_T,1,0,9.531478917,1,0.0,O=C(O)CI,Iodoacetic acid,7.0,,,0,0,1,0,True
Ic1ccccc1,,,,C_logk_with_pH_T,C_logk_with_pH_T,C_logk_with_pH_T,1,1,7.954242509,1,0.0,Ic1ccccc1,Iodobenzene,,,,0,0,1,0,True
COCC(=O)Nc1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)N(C)CC(O)CO)c1I,7.0,,,COND_DEFINED_MERGED,C_logk_with_pH_T,C_logk_with_pH_T,1,0,8.556302501,1,0.0,COCC(=O)Nc1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)N(C)CC(O)CO)c1I,Iopromide,7.0,,,0,0,1,0,True
CC1(C)C2CCC1(C)C(O)C2,7.4,20.0,,COND_DEFINED_MERGED,C_logk_with_pH_T,C_logk_with_pH_T,1,0,9.055967256,1,0.0,CC1(C)C2CCC1(C)C(O)C2,isoborneol,7.4,20.0,,0,0,1,0,True
CC(C)c1ccc(NC(=O)N(C)C)cc1,7.0,24.85,,COND_DEFINED_MERGED,C_logk_with_pH_T,C_logk_with_pH_T,1,0,9.462397998,1,0.0,CC(C)c1ccc(NC(=O)N(C)C)cc1,Isoproturon,7.0,24.85,,0,0,1,0,True
CC(O)C(=O)[O-],9.0,25.0,,COND_DEFINED_MERGED,C_logk_with_pH_T,C_logk_with_pH_T,1,0,7.204119983,1,0.0,CC(O)C(=O)[O-],lactate,9.0,25.0,,0,0,1,0,True
CC(O)C(=O)O,4.5,25.0,,COND_DEFINED_MERGED,C_logk_with_pH_T,C_logk_with_pH_T,1,0,7.176091259,1,0.0,CC(O)C(=O)O,Lactic,4.5,25.0,,0,0,1,0,True
CCCCO,,22.0,,COND_DEFINED_MERGED,C_logk_with_pH_T,C_logk_with_pH_T,1,0,7.903089987,1,0.0,CCCCO,l-Butanol,,22.0,,0,0,1,0,True
CO,,,,C_logk_with_pH_T,C_logk_with_pH_T,C_logk_with_pH_T,1,1,7.908485019,1,0.0,CO,l-Butanol,,,,0,0,1,0,True
ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,7.4,,,COND_DEFINED_MERGED,C_logk_with_pH_T,C_logk_with_pH_T,1,0,9.113943352,1,0.0,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,Lindane,7.4,,,0,0,1,0,True
CON(C)C(=O)Nc1ccc(Cl)c(Cl)c1,7.0,24.85,,COND_DEFINED_MERGED,C_logk_with_pH_T,C_logk_with_pH_T,1,0,9.707570176,1,0.0,CON(C)C(=O)Nc1ccc(Cl)c(Cl)c1,Linuron,7.0,24.85,,0,0,1,0,True
CCCCCCCCO,,22.0,,COND_DEFINED_MERGED,C_logk_with_pH_T,C_logk_with_pH_T,1,0,8.579783597,1,0.0,CCCCCCCCO,l-Octanol,,22.0,,0,0,1,0,True
CCCCCO,,22.0,,COND_DEFINED_MERGED,C_logk_with_pH_T,C_logk_with_pH_T,1,0,8.113943352,1,0.0,CCCCCO,l-Pentanol,,22.0,,0,0,1,0,True
[2H]OC([2H])([2H])C([2H])([2H])[2H],,22.0,,COND_DEFINED_MERGED,C_logk_with_pH_T,C_logk_with_pH_T,1,0,7.770852012,1,0.0,[2H]OC([2H])([2H])C([2H])([2H])[2H],l-Propanol,,22.0,,0,0,1,0,True
O=C(O)CC(O)C(=O)O,4.5,25.0,,COND_DEFINED_MERGED,C_logk_with_pH_T,C_logk_with_pH_T,1,0,6.995635195,1,0.0,O=C(O)CC(O)C(=O)O,Malic,4.5,25.0,,0,0,1,0,True
O=C([O-])CC(=O)[O-],9.0,25.0,,COND_DEFINED_MERGED,C_logk_with_pH_T,C_logk_with_pH_T,1,0,6.707570176,1,0.0,O=C([O-])CC(=O)[O-],malonate,9.0,25.0,,0,0,1,0,True
O=C(O)CC(=O)O,4.5,25.0,,COND_DEFINED_MERGED,C_logk_with_pH_T,C_logk_with_pH_T,1,0,6.230448921,1,0.0,O=C(O)CC(=O)O,Malonic,4.5,25.0,,0,0,1,0,True
Cc1cccc(O)c1,,,,C_logk_with_pH_T,C_logk_with_pH_T,C_logk_with_pH_T,1,1,9.579783597,1,0.0,Cc1cccc(O)c1,m-Cresol,,,,0,0,1,0,True
Cc1cc(C)cc(C)c1,4.0,25.0,,COND_DEFINED_MERGED,C_logk_with_pH_T,C_logk_with_pH_T,1,0,9.113943352,1,0.0,Cc1cc(C)cc(C)c1,mesitylene,4.0,25.0,,0,0,1,0,True
C=C(C)C#N,7.0,25.0,,COND_DEFINED_MERGED,C_logk_with_pH_T,C_logk_with_pH_T,1,0,8.579783597,1,0.0,C=C(C)C#N,Methacrylonitrile,7.0,25.0,,0,0,1,0,True
C,,22.85,,COND_DEFINED_MERGED,C_logk_with_pH_T,C_logk_with_pH_T,1,0,6.0,1,0.0,C,methane,,22.85,,0,0,1,0,True
CC(=O)O,,31.85,,COND_DEFINED_MERGED,C_logk_with_pH_T,C_logk_with_pH_T,1,0,7.301029996,1,0.0,CC(=O)O,Methanol,,31.85,,0,0,1,0,True
CO,,25.0,,COND_DEFINED_MERGED,C_logk_with_pH_T,C_logk_with_pH_T,1,0,7.301029996,1,0.0,CO,Methanol,,25.0,,0,0,1,0,True
c1ccccc1,1.7,20.0,,COND_DEFINED_MERGED,C_logk_with_pH_T,C_logk_with_pH_T,1,0,6.505149978,1,0.0,c1ccccc1,methanol,1.7,20.0,,0,0,1,0,True
CO,,22.85,,COND_DEFINED_MERGED,C_logk_with_pH_T,C_logk_with_pH_T,1,0,7.228730073,1,0.0,CO,Methanol,,22.85,,0,0,1,0,True
N[C@@H](Cc1ccc(O)cc1)C(=O)O,,22.0,,COND_DEFINED_MERGED,C_logk_with_pH_T,C_logk_with_pH_T,1,0,6.991226076,1,0.0,N[C@@H](Cc1ccc(O)cc1)C(=O)O,Methanol(spectrograde),,22.0,,0,0,1,0,True
[2H]OC([2H])([2H])[2H],,22.0,,COND_DEFINED_MERGED,C_logk_with_pH_T,C_logk_with_pH_T,1,0,7.10083509,1,0.0,[2H]OC([2H])([2H])[2H],Methanol-d4,,22.0,,0,0,1,0,True
C=COC(C)=O,,22.0,,COND_DEFINED_MERGED,C_logk_with_pH_T,C_logk_with_pH_T,1,0,7.041392685,1,0.0,C=COC(C)=O,Methanol-dl,,22.0,,0,0,1,0,True
COC(=O)c1ccccc1N,,,,C_logk_with_pH_T,C_logk_with_pH_T,C_logk_with_pH_T,1,1,9.748188027,1,0.0,COC(=O)c1ccccc1N,Methyl 2-aminobenzoate,,,,0,0,1,0,True
C=C(C)C(=O)OC,7.3,25.0,,COND_DEFINED_MERGED,C_logk_with_pH_T,C_logk_with_pH_T,1,0,7.0,1,0.0,C=C(C)C(=O)OC,Methyl methacrylate,7.3,25.0,,0,0,1,0,True
COC(=O)c1ccccc1O,,,,C_logk_with_pH_T,C_logk_with_pH_T,C_logk_with_pH_T,1,1,8.963787827,1,0.0,COC(=O)c1ccccc1O,Methyl salicylate,,,,0,0,1,0,True
COCCc1ccc(OCC(O)CNC(C)C)cc1,7.0,,,COND_DEFINED_MERGED,C_logk_with_pH_T,C_logk_with_pH_T,1,0,9.7084209,1,0.0,COCCc1ccc(OCC(O)CNC(C)C)cc1,Metoprolol,7.0,,,0,0,1,0,True
CC(C)NCC(O)COc1ccc(CCO)cc1,7.0,,,COND_DEFINED_MERGED,C_logk_with_pH_T,C_logk_with_pH_T,1,0,10.0,1,0.0,CC(C)NCC(O)COc1ccc(CCO)cc1,Metoprolol,7.0,,,0,0,1,0,True
O=Cc1cccc(O)c1,,,,C_logk_with_pH_T,C_logk_with_pH_T,C_logk_with_pH_T,1,1,9.62324929,1,0.0,O=Cc1cccc(O)c1,m-Hydroxybenzaldehyde,,,,0,0,1,0,True
N#CCCl,6.0,,,COND_DEFINED_MERGED,C_logk_with_pH_T,C_logk_with_pH_T,1,0,7.873901598,1,0.0,N#CCCl,Monochloroacetonitrile,6.0,,,0,0,1,0,True
O=C(O)CF,,,,C_logk_with_pH_T,C_logk_with_pH_T,C_logk_with_pH_T,1,1,6.531478917,1,0.0,O=C(O)CF,Monofluoroacetic acid,,,,0,0,1,0,True
CON(C)C(=O)Nc1ccc(Cl)cc1,7.0,24.85,,COND_DEFINED_MERGED,C_logk_with_pH_T,C_logk_with_pH_T,1,0,9.77815125,1,0.0,CON(C)C(=O)Nc1ccc(Cl)cc1,Monolinuron,7.0,24.85,,0,0,1,0,True
CN(C)C(=O)Nc1ccc(Cl)cc1,7.0,,,COND_DEFINED_MERGED,C_logk_with_pH_T,C_logk_with_pH_T,1,0,9.698970004,1,0.0,CN(C)C(=O)Nc1ccc(Cl)cc1,Monuron,7.0,,,0,0,1,0,True
Cc1cccc(C(=O)[O-])c1,7.0,25.0,,COND_DEFINED_MERGED,C_logk_with_pH_T,C_logk_with_pH_T,1,0,9.301029996,1,0.0,Cc1cccc(C(=O)[O-])c1,m-Toluate ion,7.0,25.0,,0,0,1,0,True
Cc1cccc(C(=O)O)c1,7.0,25.0,,COND_DEFINED_MERGED,C_logk_with_pH_T,C_logk_with_pH_T,1,0,9.301029996,1,0.0,Cc1cccc(C(=O)O)c1,m-Toluic acid,7.0,25.0,,0,0,1,0,True
CC1(C)C2CC=C(C=O)C1C2,4.0,19.0,,COND_DEFINED_MERGED,C_logk_with_pH_T,C_logk_with_pH_T,1,0,9.267171728,1,0.0,CC1(C)C2CC=C(C=O)C1C2,Myrtenal,4.0,19.0,,0,0,1,0,True
CCN(CC)C(=O)c1cccc(C)c1,7.0,25.0,,COND_DEFINED_MERGED,C_logk_with_pH_T,C_logk_with_pH_T,1,0,9.278753601,1,0.0,CCN(CC)C(=O)c1cccc(C)c1,"N,N-diethyl-m-toluamide",7.0,25.0,,0,0,1,0,True
COc1ccc2cc(C(C)C(=O)O)ccc2c1,7.0,,,COND_DEFINED_MERGED,C_logk_with_pH_T,C_logk_with_pH_T,1,0,9.751279104,1,0.0,COc1ccc2cc(C(C)C(=O)O)ccc2c1,Naproxen,7.0,,,0,0,1,0,True
O=[N+]([O-])c1ccccc1,7.0,,,COND_DEFINED_MERGED,C_logk_with_pH_T,C_logk_with_pH_T,1,0,6.0,1,0.0,O=[N+]([O-])c1ccccc1,Nitrobenzene,7.0,,,0,0,1,0,True
CNCCC=C1c2ccccc2CCc2ccccc21,7.0,,,COND_DEFINED_MERGED,C_logk_with_pH_T,C_logk_with_pH_T,1,0,10.30103,1,0.0,CNCCC=C1c2ccccc2CCc2ccccc21.[H+],Nortriptylene HCl,7.0,,,0,0,1,0,True
O=C([O-])c1ccccc1Br,7.0,25.0,,COND_DEFINED_MERGED,C_logk_with_pH_T,C_logk_with_pH_T,1,0,8.939519253,1,0.0,O=C([O-])c1ccccc1Br,o-Bromobenzoate ion,7.0,25.0,,0,0,1,0,True
O=C(O)c1ccccc1Br,7.0,25.0,,COND_DEFINED_MERGED,C_logk_with_pH_T,C_logk_with_pH_T,1,0,8.939519253,1,0.0,O=C(O)c1ccccc1Br,o-Bromobenzoic acid,7.0,25.0,,0,0,1,0,True
Cc1ccccc1O,,25.0,,COND_DEFINED_MERGED,C_logk_with_pH_T,C_logk_with_pH_T,1,0,9.531478917,1,0.0,Cc1ccccc1O,o-Cresol,,25.0,,0,0,1,0,True
O=Cc1ccccc1O,,,,C_logk_with_pH_T,C_logk_with_pH_T,C_logk_with_pH_T,1,1,9.792391689,1,0.0,O=Cc1ccccc1O,o-Hydroxybenzaldehyde,,,,0,0,1,0,True
Cc1ncc([N+](=O)[O-])n1CC(O)CCl,7.0,,,COND_DEFINED_MERGED,C_logk_with_pH_T,C_logk_with_pH_T,1,0,9.530199698,1,0.0,Cc1ncc([N+](=O)[O-])n1CC(O)CCl,Ornidazole,7.0,,,0,0,1,0,True
Cc1ccccc1C(=O)[O-],7.0,25.0,,COND_DEFINED_MERGED,C_logk_with_pH_T,C_logk_with_pH_T,1,0,9.146128036,1,0.0,Cc1ccccc1C(=O)[O-],o-Toluate ion,7.0,25.0,,0,0,1,0,True
Cc1ccccc1C(=O)O,7.0,25.0,,COND_DEFINED_MERGED,C_logk_with_pH_T,C_logk_with_pH_T,1,0,9.146128036,1,0.0,Cc1ccccc1C(=O)O,o-Toluic acid,7.0,25.0,,0,0,1,0,True
O=C([O-])C(=O)[O-],9.0,25.0,,COND_DEFINED_MERGED,C_logk_with_pH_T,C_logk_with_pH_T,1,0,7.113943352,1,0.0,O=C([O-])C(=O)[O-],oxalate,9.0,25.0,,0,0,1,0,True
O=C(O)C(=O)O,4.5,25.0,,COND_DEFINED_MERGED,C_logk_with_pH_T,C_logk_with_pH_T,1,0,6.939519253,1,0.0,O=C(O)C(=O)O,Oxalic,4.5,25.0,,0,0,1,0,True
C1CCOCC1,7.5,9.4,,COND_DEFINED_MERGED,C_logk_with_pH_T,C_logk_with_pH_T,1,0,8.951823035,1,0.0,C1CCOCC1,oxane (tetrahydropyran) (C5H10O),7.5,9.4,,0,0,1,0,True
NC(=O)N1c2ccccc2CC(=O)c2ccccc21,7.0,,,COND_DEFINED_MERGED,C_logk_with_pH_T,C_logk_with_pH_T,1,0,8.550228353,1,0.0,NC(=O)N1c2ccccc2CC(=O)c2ccccc21,Oxcarbazepine,7.0,,,0,0,1,0,True
C1CCCOCC1,7.5,9.4,,COND_DEFINED_MERGED,C_logk_with_pH_T,C_logk_with_pH_T,1,0,8.252853031,1,0.0,C1CCCOCC1,oxepane (C6H120),7.5,9.4,,0,0,1,0,True
C1COC1,7.0,24.4,,COND_DEFINED_MERGED,C_logk_with_pH_T,C_logk_with_pH_T,1,0,8.053078443,1,0.0,C1COC1,oxetane,7.0,24.4,,0,0,1,0,True
Oc1ccccc1,,,,C_logk_with_pH_T,C_logk_with_pH_T,C_logk_with_pH_T,1,1,8.447158031,1,0.0,Oc1ccccc1,Oxolane (Tetrahydrofuran),,,,0,0,1,0,True
C1COCCO1,7.5,9.1,,COND_DEFINED_MERGED,C_logk_with_pH_T,C_logk_with_pH_T,1,0,8.267171728,1,0.0,C1COCCO1,oxolane (tetrahydrofuran) (C4H80),7.5,9.1,,0,0,1,0,True
CN(C)[C@@H]1C(=O)/C(=C(\N)O)C(=O)[C@@]2([O-])C(=O)C3C(=O)c4c([O-])cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12,7.0,25.0,,COND_DEFINED_MERGED,C_logk_with_pH_T,C_logk_with_pH_T,1,0,9.025305865,1,0.0,CN(C)[C@@H]1C(=O)/C(=C(\N)O)C(=O)[C@@]2([O-])C(=O)C3C(=O)c4c([O-])cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12,OXY(Oxytetracycline),7.0,25.0,,0,0,1,0,True
CC(=O)c1ccc(C(=O)[O-])cc1,7.0,25.0,,COND_DEFINED_MERGED,C_logk_with_pH_T,C_logk_with_pH_T,1,0,8.301029996,1,0.0,CC(=O)c1ccc(C(=O)[O-])cc1,p-Acetylbenzoate ion,7.0,25.0,,0,0,1,0,True
CC(=O)c1ccc(C(=O)O)cc1,7.0,25.0,,COND_DEFINED_MERGED,C_logk_with_pH_T,C_logk_with_pH_T,1,0,8.301029996,1,0.0,CC(=O)c1ccc(C(=O)O)cc1,p-acetylbenzoic acid,7.0,25.0,,0,0,1,0,True
C[n+]1ccc(-c2cc[n+](C)cc2)cc1,4.0,25.0,,COND_DEFINED_MERGED,C_logk_with_pH_T,C_logk_with_pH_T,1,0,8.079181246,1,0.0,C[n+]1ccc(-c2cc[n+](C)cc2)cc1,Paraquat dichloride,4.0,25.0,,0,0,1,0,True
O=C([O-])c1ccc(Br)cc1,7.0,25.0,,COND_DEFINED_MERGED,C_logk_with_pH_T,C_logk_with_pH_T,1,0,9.0,1,0.0,O=C([O-])c1ccc(Br)cc1,p-Bromobenzoate ion,7.0,25.0,,0,0,1,0,True
O=C([O-])c1ccc(Cl)cc1,7.0,25.0,,COND_DEFINED_MERGED,C_logk_with_pH_T,C_logk_with_pH_T,1,0,8.556302501,1,0.0,O=C([O-])c1ccc(Cl)cc1,p-Chlorobenzoate ion,7.0,25.0,,0,0,1,0,True
O=C(O)c1ccc(Cl)cc1,7.0,25.0,,COND_DEFINED_MERGED,C_logk_with_pH_T,C_logk_with_pH_T,1,0,8.556302501,1,0.0,O=C(O)c1ccc(Cl)cc1,p-Chlorobenzoic acid,7.0,25.0,,0,0,1,0,True
Cc1ccc(O)cc1,4.0,25.0,,COND_DEFINED_MERGED,C_logk_with_pH_T,C_logk_with_pH_T,1,0,9.447158031,1,0.0,Cc1ccc(O)cc1,p-cresol,4.0,25.0,,0,0,1,0,True
CC(C)c1ccc(S(=O)(=O)[O-])cc1,6.5,25.0,,COND_DEFINED_MERGED,C_logk_with_pH_T,C_logk_with_pH_T,1,0,9.439332694,1,0.0,CC(C)c1ccc(S(=O)(=O)[O-])cc1,p-Cumenesulfonate,6.5,25.0,,0,0,1,0,True
N#Cc1ccc(C(=O)[O-])cc1,4.8,25.0,,COND_DEFINED_MERGED,C_logk_with_pH_T,C_logk_with_pH_T,1,0,7.51851394,1,0.0,N#Cc1ccc(C(=O)[O-])cc1,p-Cyanobenzoate ion,4.8,25.0,,0,0,1,0,True
N#Cc1ccc(C(=O)O)cc1,7.0,25.0,,COND_DEFINED_MERGED,C_logk_with_pH_T,C_logk_with_pH_T,1,0,8.51851394,1,0.0,N#Cc1ccc(C(=O)O)cc1,p-Cyanobenzoic acid,7.0,25.0,,0,0,1,0,True
CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O,7.4,21.0,,COND_DEFINED_MERGED,C_logk_with_pH_T,C_logk_with_pH_T,1,0,9.192170475,1,0.0,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O,Penicillin G,7.4,21.0,,0,0,1,0,True
CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O,7.4,20.0,,COND_DEFINED_MERGED,C_logk_with_pH_T,C_logk_with_pH_T,1,0,9.192170475,1,0.0,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O,penicillinG,7.4,20.0,,0,0,1,0,True
CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(=O)[O-],7.4,25.0,,COND_DEFINED_MERGED,C_logk_with_pH_T,C_logk_with_pH_T,1,0,9.378397901,1,0.0,CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(=O)[O-],penicillinV,7.4,25.0,,0,0,1,0,True
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,,,C_logk_with_pH_T,C_logk_with_pH_T,C_logk_with_pH_T,1,1,5.428134794,1,0.0,N.O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,Perfluorheptanoic acid,,,,0,0,1,0,True
O=C(O)C(F)(F)C(F)(F)C(F)(F)F,,,,C_logk_with_pH_T,C_logk_with_pH_T,C_logk_with_pH_T,1,1,4.113943352,1,0.0,O=C(O)C(F)(F)C(F)(F)C(F)(F)F,Perfluorobutyric acid,,,,0,0,1,0,True
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,,,C_logk_with_pH_T,C_logk_with_pH_T,C_logk_with_pH_T,1,1,7.846337112,1,0.0,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,Perfluorohexanoic acid,,,,0,0,1,0,True
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,,,C_logk_with_pH_T,C_logk_with_pH_T,C_logk_with_pH_T,1,1,7.413299764,1,0.0,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,Perfluorooctanoic acid,,,,0,0,1,0,True
O=C(O)C(F)(F)C(F)(F)F,,,,C_logk_with_pH_T,C_logk_with_pH_T,C_logk_with_pH_T,1,1,4.146128036,1,0.0,O=C(O)C(F)(F)C(F)(F)F,Perfluoropropionic acid,,,,0,0,1,0,True
c1ccc2c(c1)ccc1ccccc12,,,,C_logk_with_pH_T,C_logk_with_pH_T,C_logk_with_pH_T,1,1,9.505149978,1,0.0,c1ccc2c(c1)ccc1ccccc12,Phenanthrene,,,,0,0,1,0,True
Oc1ccccc1,5.8,,,COND_DEFINED_MERGED,C_logk_with_pH_T,C_logk_with_pH_T,1,0,9.792391689,1,0.0,Oc1ccccc1,Phenol,5.8,,,0,0,1,0,True
NC(=O)Nc1ccccc1,7.0,24.85,,COND_DEFINED_MERGED,C_logk_with_pH_T,C_logk_with_pH_T,1,0,9.832508913,1,0.0,NC(=O)Nc1ccccc1,"Phenylurea, model comp.",7.0,24.85,,0,0,1,0,True
O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,7.0,,,COND_DEFINED_MERGED,C_logk_with_pH_T,C_logk_with_pH_T,1,0,8.792391689,1,0.0,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,Phenytoin,7.0,,,0,0,1,0,True
O=Cc1ccc(O)cc1,,,,C_logk_with_pH_T,C_logk_with_pH_T,C_logk_with_pH_T,1,1,9.770852012,1,0.0,O=Cc1ccc(O)cc1,p-Hydroxybenzaldehyde,,,,0,0,1,0,True
O=C(O)c1ccc(O)cc1,7.0,25.0,,COND_DEFINED_MERGED,C_logk_with_pH_T,C_logk_with_pH_T,1,0,9.397940009,1,0.0,O=C(O)c1ccc(O)cc1,p-hydroxybenzoic acid,7.0,25.0,,0,0,1,0,True
CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H]2SC(C)(C)[C@@H]3C(=O)O)c2ccccc2)C(=O)C1=O,7.4,20.0,,COND_DEFINED_MERGED,C_logk_with_pH_T,C_logk_with_pH_T,1,0,9.240549248,1,0.0,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H]2SC(C)(C)[C@@H]3C(=O)O)c2ccccc2)C(=O)C1=O,piperacillin,7.4,20.0,,0,0,1,0,True
CCN1CCN(C(=O)N[C@@H](C(=O)N[C@H]2C(=O)N3[C@H]2SC(C)(C)[C@H]3C(=O)[O-])c2ccccc2)C(=O)C1=O,7.4,20.0,,COND_DEFINED_MERGED,C_logk_with_pH_T,C_logk_with_pH_T,1,0,9.079181246,1,0.0,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@H]2C(=O)N3[C@H]2SC(C)(C)[C@H]3C(=O)[O-])c2ccccc2)C(=O)C1=O,piperacillin,7.4,20.0,,0,0,1,0,True
